CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 66.628906 1683795721.0397
MEM 66.628906 1683795721.1405
MEM 66.628906 1683795721.2407
MEM 66.628906 1683795721.3413
MEM 66.628906 1683795721.4417
MEM 66.628906 1683795721.5422
MEM 66.628906 1683795721.6429
MEM 66.628906 1683795721.7432
MEM 66.609375 1683795721.8438
MEM 66.609375 1683795721.9440
MEM 66.609375 1683795722.0443
MEM 66.609375 1683795722.1445
MEM 66.609375 1683795722.2449
MEM 66.609375 1683795722.3452
MEM 66.609375 1683795722.4454
MEM 66.609375 1683795722.5456
MEM 66.609375 1683795722.6462
MEM 66.609375 1683795722.7463
MEM 66.609375 1683795722.8465
MEM 66.609375 1683795722.9468
MEM 66.613281 1683795723.0474
MEM 66.613281 1683795723.1478
MEM 66.613281 1683795723.2479
MEM 66.613281 1683795723.3482
MEM 66.613281 1683795723.4487
MEM 66.613281 1683795723.5513
MEM 66.613281 1683795723.6518
MEM 66.613281 1683795723.7522
MEM 66.613281 1683795723.8525
MEM 66.613281 1683795723.9529
MEM 66.613281 1683795724.0535
MEM 66.613281 1683795724.1540
MEM 66.613281 1683795724.2543
MEM 66.613281 1683795724.3548
MEM 66.613281 1683795724.4552
MEM 66.613281 1683795724.5613
MEM 66.613281 1683795724.6618
MEM 66.613281 1683795724.7620
MEM 66.613281 1683795724.8626
MEM 66.613281 1683795724.9631
MEM 66.617188 1683795725.0636
MEM 66.617188 1683795725.1641
MEM 66.617188 1683795725.2645
MEM 66.617188 1683795725.3651
MEM 66.617188 1683795725.4653
MEM 66.617188 1683795725.5658
MEM 66.617188 1683795725.6664
MEM 66.617188 1683795725.7669
MEM 66.617188 1683795725.8672
MEM 66.617188 1683795725.9677
MEM 66.617188 1683795726.0685
MEM 66.617188 1683795726.1691
MEM 66.617188 1683795726.2694
MEM 66.617188 1683795726.3698
MEM 66.617188 1683795726.4701
MEM 66.593750 1683795726.5705
MEM 66.593750 1683795726.6710
MEM 66.593750 1683795726.7713
MEM 66.593750 1683795726.8720
MEM 66.593750 1683795726.9722
MEM 66.593750 1683795727.0726
MEM 66.593750 1683795727.1730
MEM 66.593750 1683795727.2736
MEM 66.593750 1683795727.3739
MEM 66.593750 1683795727.4745
MEM 66.593750 1683795727.5748
MEM 66.593750 1683795727.6754
MEM 66.593750 1683795727.7758
MEM 66.593750 1683795727.8762
MEM 66.597656 1683795727.9765
MEM 66.597656 1683795728.0767
MEM 66.597656 1683795728.1769
MEM 66.597656 1683795728.2773
MEM 66.597656 1683795728.3774
MEM 66.597656 1683795728.4777
MEM 66.597656 1683795728.5783
MEM 66.597656 1683795728.6788
MEM 66.597656 1683795728.7791
MEM 66.597656 1683795728.8796
MEM 66.597656 1683795728.9798
MEM 66.597656 1683795729.0802
MEM 66.597656 1683795729.1808
MEM 66.597656 1683795729.2814
MEM 66.597656 1683795729.3817
MEM 66.597656 1683795729.4823
MEM 66.597656 1683795729.5829
MEM 66.597656 1683795729.6834
MEM 66.597656 1683795729.7838
MEM 66.597656 1683795729.8842
MEM 66.597656 1683795729.9846
MEM 66.597656 1683795730.0848
MEM 66.597656 1683795730.1853
MEM 66.597656 1683795730.2859
MEM 66.597656 1683795730.3863
MEM 66.597656 1683795730.4866
MEM 66.597656 1683795730.5871
MEM 66.597656 1683795730.6874
MEM 66.597656 1683795730.7876
MEM 66.597656 1683795730.8880
MEM 66.601562 1683795730.9884
MEM 66.601562 1683795731.0888
MEM 66.601562 1683795731.1891
MEM 66.601562 1683795731.2893
MEM 66.601562 1683795731.3898
MEM 66.601562 1683795731.4901
MEM 66.601562 1683795731.5904
MEM 66.601562 1683795731.6910
MEM 66.601562 1683795731.7914
MEM 66.601562 1683795731.8919
MEM 66.601562 1683795731.9920
MEM 66.601562 1683795732.0923
MEM 66.601562 1683795732.1928
MEM 66.601562 1683795732.2928
MEM 66.601562 1683795732.3935
MEM 66.601562 1683795732.4938
MEM 66.601562 1683795732.5943
MEM 66.601562 1683795732.6945
MEM 66.601562 1683795732.7948
MEM 66.601562 1683795732.8954
MEM 66.605469 1683795732.9959
MEM 66.605469 1683795733.0963
MEM 66.605469 1683795733.1965
MEM 66.605469 1683795733.2971
MEM 66.605469 1683795733.3973
MEM 66.605469 1683795733.4976
MEM 66.605469 1683795733.5978
MEM 66.605469 1683795733.6981
MEM 66.605469 1683795733.7984
MEM 66.605469 1683795733.8986
MEM 66.605469 1683795733.9991
MEM 66.605469 1683795734.0995
MEM 66.605469 1683795734.1998
MEM 66.605469 1683795734.3003
MEM 66.605469 1683795734.4009
MEM 66.605469 1683795734.5012
MEM 66.605469 1683795734.6017
MEM 66.605469 1683795734.7022
MEM 66.605469 1683795734.8029
MEM 66.605469 1683795734.9031
MEM 66.605469 1683795735.0036
MEM 66.605469 1683795735.1041
MEM 66.605469 1683795735.2046
MEM 66.605469 1683795735.3051
MEM 66.605469 1683795735.4054
MEM 66.605469 1683795735.5059
MEM 66.605469 1683795735.6064
MEM 66.605469 1683795735.7069
MEM 66.613281 1683795735.8073
MEM 66.613281 1683795735.9076
MEM 66.613281 1683795736.0080
MEM 66.613281 1683795736.1086
MEM 66.613281 1683795736.2089
MEM 66.613281 1683795736.3093
MEM 66.613281 1683795736.4099
MEM 66.613281 1683795736.5104
MEM 66.613281 1683795736.6107
MEM 66.613281 1683795736.7113
MEM 66.613281 1683795736.8116
MEM 66.613281 1683795736.9121
MEM 66.613281 1683795737.0123
MEM 66.613281 1683795737.1129
MEM 66.613281 1683795737.2132
MEM 66.613281 1683795737.3138
MEM 66.613281 1683795737.4140
MEM 66.613281 1683795737.5143
MEM 66.613281 1683795737.6150
MEM 66.613281 1683795737.7156
MEM 66.613281 1683795737.8161
MEM 66.613281 1683795737.9163
MEM 66.617188 1683795738.0166
MEM 66.617188 1683795738.1171
MEM 66.617188 1683795738.2173
MEM 66.617188 1683795738.3180
MEM 66.617188 1683795738.4186
MEM 66.617188 1683795738.5191
MEM 66.617188 1683795738.6193
MEM 66.617188 1683795738.7200
MEM 66.617188 1683795738.8204
MEM 66.617188 1683795738.9209
MEM 66.617188 1683795739.0211
MEM 66.617188 1683795739.1217
MEM 66.617188 1683795739.2222
MEM 66.617188 1683795739.3229
MEM 66.617188 1683795739.4235
MEM 66.617188 1683795739.5241
MEM 66.617188 1683795739.6243
MEM 66.617188 1683795739.7248
MEM 66.617188 1683795739.8249
MEM 66.617188 1683795739.9253
MEM 66.621094 1683795740.0257
MEM 66.621094 1683795740.1262
MEM 66.621094 1683795740.2269
MEM 66.621094 1683795740.3274
MEM 66.621094 1683795740.4278
MEM 66.621094 1683795740.5284
MEM 66.621094 1683795740.6287
MEM 66.621094 1683795740.7291
MEM 66.621094 1683795740.8296
MEM 66.621094 1683795740.9298
MEM 66.621094 1683795741.0304
MEM 66.621094 1683795741.1310
MEM 66.621094 1683795741.2313
MEM 66.621094 1683795741.3319
MEM 66.621094 1683795741.4323
MEM 66.621094 1683795741.5325
MEM 66.621094 1683795741.6331
MEM 66.621094 1683795741.7336
MEM 66.621094 1683795741.8340
MEM 66.621094 1683795741.9342
MEM 66.621094 1683795742.0345
MEM 66.621094 1683795742.1350
MEM 66.621094 1683795742.2353
MEM 66.621094 1683795742.3359
MEM 66.621094 1683795742.4362
MEM 66.621094 1683795742.5368
MEM 66.621094 1683795742.6370
MEM 66.621094 1683795742.7374
MEM 66.621094 1683795742.8376
MEM 66.621094 1683795742.9382
MEM 66.621094 1683795743.0385
MEM 66.621094 1683795743.1392
MEM 66.621094 1683795743.2396
MEM 66.621094 1683795743.3402
MEM 66.621094 1683795743.4404
MEM 66.621094 1683795743.5410
MEM 66.621094 1683795743.6413
MEM 66.621094 1683795743.7420
MEM 66.621094 1683795743.8425
MEM 66.621094 1683795743.9449
MEM 66.621094 1683795744.0452
MEM 66.621094 1683795744.1459
MEM 66.621094 1683795744.2462
MEM 66.621094 1683795744.3468
MEM 66.621094 1683795744.4471
MEM 66.621094 1683795744.5477
MEM 66.621094 1683795744.6484
MEM 66.621094 1683795744.7487
MEM 66.621094 1683795744.8491
MEM 66.621094 1683795744.9495
MEM 66.621094 1683795745.0502
MEM 66.621094 1683795745.1509
MEM 66.621094 1683795745.2513
MEM 66.621094 1683795745.3518
MEM 66.621094 1683795745.4525
MEM 66.621094 1683795745.5526
MEM 66.621094 1683795745.6527
MEM 66.621094 1683795745.7534
MEM 66.621094 1683795745.8536
MEM 66.621094 1683795745.9539
MEM 66.621094 1683795746.0542
MEM 66.621094 1683795746.1545
MEM 66.621094 1683795746.2550
MEM 66.621094 1683795746.3553
MEM 66.621094 1683795746.4561
MEM 66.621094 1683795746.5619
MEM 66.625000 1683795746.6622
MEM 66.625000 1683795746.7625
MEM 66.625000 1683795746.8631
MEM 66.625000 1683795746.9637
MEM 66.625000 1683795747.0641
MEM 66.625000 1683795747.1647
MEM 66.625000 1683795747.2652
MEM 66.625000 1683795747.3654
MEM 66.625000 1683795747.4656
MEM 66.625000 1683795747.5659
MEM 66.625000 1683795747.6663
MEM 66.625000 1683795747.7668
MEM 66.625000 1683795747.8672
MEM 66.625000 1683795747.9674
MEM 66.625000 1683795748.0678
MEM 66.625000 1683795748.1683
MEM 66.625000 1683795748.2690
MEM 66.625000 1683795748.3692
MEM 66.625000 1683795748.4698
MEM 66.625000 1683795748.5702
MEM 66.625000 1683795748.6704
MEM 66.625000 1683795748.7707
MEM 66.625000 1683795748.8710
MEM 66.625000 1683795748.9710
MEM 66.625000 1683795749.0713
MEM 66.625000 1683795749.1716
MEM 66.625000 1683795749.2720
MEM 66.625000 1683795749.3721
MEM 66.625000 1683795749.4726
MEM 66.625000 1683795749.5726
MEM 66.625000 1683795749.6733
MEM 66.625000 1683795749.7736
MEM 66.625000 1683795749.8742
MEM 66.625000 1683795749.9747
MEM 66.625000 1683795750.0749
MEM 66.625000 1683795750.1756
MEM 66.625000 1683795750.2762
MEM 66.570312 1683795750.3766
MEM 66.570312 1683795750.4772
MEM 66.570312 1683795750.5774
MEM 66.570312 1683795750.6775
MEM 66.570312 1683795750.7781
MEM 66.570312 1683795750.8784
MEM 66.570312 1683795750.9787
MEM 66.570312 1683795751.0790
MEM 66.570312 1683795751.1795
MEM 66.570312 1683795751.2797
MEM 66.570312 1683795751.3803
MEM 66.570312 1683795751.4809
MEM 66.570312 1683795751.5810
MEM 66.570312 1683795751.6816
MEM 66.570312 1683795751.7821
MEM 66.570312 1683795751.8823
MEM 66.570312 1683795751.9824
MEM 66.570312 1683795752.0831
MEM 66.570312 1683795752.1833
MEM 66.570312 1683795752.2836
MEM 66.570312 1683795752.3842
MEM 66.570312 1683795752.4845
MEM 66.570312 1683795752.5851
MEM 66.570312 1683795752.6858
MEM 66.570312 1683795752.7864
MEM 66.570312 1683795752.8867
MEM 66.570312 1683795752.9868
MEM 66.570312 1683795753.0870
MEM 66.570312 1683795753.1873
MEM 66.570312 1683795753.2874
MEM 66.570312 1683795753.3880
MEM 66.570312 1683795753.4884
MEM 66.570312 1683795753.5890
MEM 66.570312 1683795753.6890
MEM 66.570312 1683795753.7898
MEM 66.570312 1683795753.8900
MEM 66.570312 1683795753.9902
MEM 66.570312 1683795754.0906
MEM 66.570312 1683795754.1911
MEM 66.570312 1683795754.2916
MEM 66.570312 1683795754.3919
MEM 66.570312 1683795754.4924
MEM 66.570312 1683795754.5929
MEM 66.570312 1683795754.6934
MEM 66.570312 1683795754.7938
MEM 66.570312 1683795754.8939
MEM 66.570312 1683795754.9946
MEM 66.570312 1683795755.0949
MEM 66.570312 1683795755.1951
MEM 66.570312 1683795755.2956
MEM 66.570312 1683795755.3959
MEM 66.570312 1683795755.4959
MEM 66.570312 1683795755.5966
MEM 66.570312 1683795755.6969
MEM 66.570312 1683795755.7972
MEM 66.570312 1683795755.8976
MEM 66.574219 1683795755.9978
MEM 66.574219 1683795756.0980
MEM 66.574219 1683795756.1984
MEM 66.574219 1683795756.2988
MEM 66.574219 1683795756.3992
MEM 66.574219 1683795756.4996
MEM 66.574219 1683795756.5999
MEM 66.574219 1683795756.7003
MEM 66.574219 1683795756.8006
MEM 66.574219 1683795756.9008
MEM 66.574219 1683795757.0014
MEM 66.574219 1683795757.1018
MEM 66.574219 1683795757.2023
MEM 66.574219 1683795757.3027
MEM 66.574219 1683795757.4032
MEM 66.574219 1683795757.5038
MEM 66.574219 1683795757.6040
MEM 66.574219 1683795757.7044
MEM 66.574219 1683795757.8047
MEM 66.574219 1683795757.9052
MEM 66.574219 1683795758.0055
MEM 66.574219 1683795758.1061
MEM 66.574219 1683795758.2067
MEM 66.574219 1683795758.3071
MEM 66.574219 1683795758.4076
MEM 66.574219 1683795758.5079
MEM 66.574219 1683795758.6083
MEM 66.574219 1683795758.7088
MEM 66.574219 1683795758.8093
MEM 66.574219 1683795758.9097
MEM 66.574219 1683795759.0097
MEM 66.574219 1683795759.1104
MEM 66.574219 1683795759.2104
MEM 66.574219 1683795759.3107
MEM 66.574219 1683795759.4112
MEM 66.574219 1683795759.5117
MEM 66.574219 1683795759.6121
MEM 66.574219 1683795759.7124
MEM 66.574219 1683795759.8128
MEM 66.574219 1683795759.9136
MEM 66.574219 1683795760.0139
MEM 66.574219 1683795760.1143
MEM 66.574219 1683795760.2146
MEM 66.574219 1683795760.3148
MEM 66.574219 1683795760.4150
MEM 66.574219 1683795760.5157
MEM 66.574219 1683795760.6159
MEM 66.574219 1683795760.7163
MEM 66.574219 1683795760.8168
MEM 66.574219 1683795760.9169
MEM 66.574219 1683795761.0174
MEM 66.574219 1683795761.1181
MEM 66.574219 1683795761.2184
MEM 66.574219 1683795761.3190
MEM 66.574219 1683795761.4194
MEM 66.574219 1683795761.5195
MEM 66.574219 1683795761.6199
MEM 66.574219 1683795761.7202
MEM 66.574219 1683795761.8205
MEM 66.574219 1683795761.9210
MEM 66.574219 1683795762.0216
MEM 66.574219 1683795762.1224
MEM 66.574219 1683795762.2228
MEM 66.574219 1683795762.3232
MEM 66.574219 1683795762.4238
MEM 66.574219 1683795762.5241
MEM 66.574219 1683795762.6248
MEM 66.574219 1683795762.7253
MEM 66.574219 1683795762.8259
MEM 66.574219 1683795762.9264
MEM 66.574219 1683795763.0267
MEM 66.574219 1683795763.1271
MEM 66.574219 1683795763.2277
MEM 66.574219 1683795763.3283
MEM 66.574219 1683795763.4289
MEM 66.574219 1683795763.5294
MEM 66.574219 1683795763.6297
MEM 66.574219 1683795763.7298
MEM 66.574219 1683795763.8301
MEM 66.574219 1683795763.9306
MEM 66.574219 1683795764.0310
MEM 66.574219 1683795764.1315
MEM 66.574219 1683795764.2320
MEM 66.574219 1683795764.3324
MEM 66.574219 1683795764.4329
MEM 66.574219 1683795764.5331
MEM 66.574219 1683795764.6336
MEM 66.574219 1683795764.7339
MEM 66.574219 1683795764.8340
MEM 66.578125 1683795764.9344
MEM 66.578125 1683795765.0346
MEM 66.578125 1683795765.1351
MEM 66.578125 1683795765.2356
MEM 66.578125 1683795765.3361
MEM 66.578125 1683795765.4363
MEM 66.578125 1683795765.5365
MEM 66.578125 1683795765.6368
MEM 66.578125 1683795765.7372
MEM 66.578125 1683795765.8376
MEM 66.578125 1683795765.9382
MEM 66.578125 1683795766.0384
MEM 66.578125 1683795766.1387
MEM 66.578125 1683795766.2390
MEM 66.578125 1683795766.3393
MEM 66.578125 1683795766.4396
MEM 66.578125 1683795766.5399
MEM 66.578125 1683795766.6402
MEM 66.578125 1683795766.7408
MEM 66.578125 1683795766.8411
MEM 66.578125 1683795766.9415
MEM 66.578125 1683795767.0420
MEM 66.578125 1683795767.1422
MEM 66.578125 1683795767.2424
MEM 66.578125 1683795767.3426
MEM 66.578125 1683795767.4429
MEM 66.578125 1683795767.5431
MEM 66.578125 1683795767.6436
MEM 66.578125 1683795767.7442
MEM 66.578125 1683795767.8449
MEM 66.578125 1683795767.9454
MEM 66.578125 1683795768.0477
MEM 66.578125 1683795768.1481
MEM 66.578125 1683795768.2483
MEM 66.578125 1683795768.3485
MEM 66.578125 1683795768.4487
MEM 66.578125 1683795768.5491
MEM 66.578125 1683795768.6498
MEM 66.578125 1683795768.7499
MEM 66.578125 1683795768.8504
MEM 66.578125 1683795768.9506
MEM 66.578125 1683795769.0511
MEM 66.578125 1683795769.1516
MEM 66.578125 1683795769.2522
MEM 66.578125 1683795769.3523
MEM 66.578125 1683795769.4562
MEM 66.578125 1683795769.5580
MEM 66.578125 1683795769.6585
MEM 66.578125 1683795769.7589
MEM 66.578125 1683795769.8592
MEM 66.578125 1683795769.9597
MEM 66.578125 1683795770.0605
MEM 66.578125 1683795770.1609
MEM 66.578125 1683795770.2615
MEM 66.578125 1683795770.3617
MEM 66.578125 1683795770.4621
MEM 66.578125 1683795770.5625
MEM 66.578125 1683795770.6627
MEM 66.578125 1683795770.7632
MEM 66.578125 1683795770.8635
MEM 66.578125 1683795770.9637
MEM 66.578125 1683795771.0642
MEM 66.578125 1683795771.1645
MEM 66.578125 1683795771.2648
MEM 66.578125 1683795771.3651
MEM 66.578125 1683795771.4657
MEM 66.578125 1683795771.5659
